2015-11-13 23:59:58,So sad that shit like this has to happen in this world. #prayforparis @ Effiel tower https://t.co/6W2twirWwS,['prayforparis'],"Paris, Ile-de-France,France",
2015-11-13 23:59:55,"""You haven't yet arrived, but you are closer than yesterday."" || My heart is heavy over the attacks… https://t.co/q1MhpSAXuH",[],"Paris, Ile-de-France,France","Nashville, TN"
2015-11-13 23:59:45,"RT @IgnazioMottola: Bars quickly evacuated in a side street close to #bataclan, testimonials of the atmosphere of this… https://t.co/2RSEJB…",['bataclan'],NA,
2015-11-13 23:59:41,Frightened... Too many dead people!,[],"Aulnay-sous-Bois, Ile-de-France,France", London - Reading - Manchester
2015-11-13 23:59:31,One of the prettiest pictures I took four weeks ago in the beautiful city of Paris with three of the… https://t.co/SSEq1J4HfZ,[],"Paris, Ile-de-France,France",Glasgow
2015-11-13 23:59:29,"RT @AlvaroJSH: Noche de terro en Francia.
Night of Horror in France.
Nuit d'horreur en… https://t.co/y9gLQXaOOp",[],NA,
2015-11-13 23:59:28,"I don't post much about Current Events, but this tragedy is one of many over the past decade that… https://t.co/aiaqzP4neq",[],"Paris, Ile-de-France,France","Wilmington, NC"
2015-11-13 23:59:25,"#Repost @6joanne17 with repostapp.
・・・
#PrayingForParis 🙏🗼 @ Paris, France https://t.co/2OVI0iPRR0","['Repost', 'PrayingForParis']","Paris, Ile-de-France,France","Naugatuck, CT"
2015-11-13 23:59:22,I've only been to Paris for 4-5 days and it's a beautiful place to be in. It's not okay to shoot… https://t.co/JpfTuySQiJ,[],"Paris, Ile-de-France,France",
2015-11-13 23:59:17,Who would've thought that literally minutes after snapping this picture of the beautiful city of… https://t.co/pKP8mSKt3R,[],"Paris, Ile-de-France,France",
2015-11-13 23:59:15,We are completely shattered by the horrific acts of terrorism in Paris. This nonsense needs to stop… https://t.co/2q2alGyONX,[],"Paris, Ile-de-France,France",South Florida
2015-11-13 23:59:04,I see humans but no humanity. Please pray for Paris. A dramatic scenario that reproduces again and… https://t.co/Js3PCN5y3y,[],"Paris, Ile-de-France,France",paris
2015-11-13 23:58:51,"RT @TyrsaMisu: PRAY FOR PARIS. 🇫🇷 @ Paris, France https://t.co/4EVib66ttE",[],NA,HKG/CDG/LAX/NYC/Colette 
2015-11-13 23:58:49,My heart goes out to those beautiful souls in Paris . Such a beautiful… https://t.co/QPrKZbXe4G,[],"Paris, Ile-de-France,France",
2015-11-13 23:58:44,"RT @SixxSense: Our hearts are with the people of #Paris. @ Paris, France https://t.co/mEvf5hIeZV",['Paris'],NA,SC 
2015-11-13 23:58:43,"My thoughts are with the people of Paris #prayforparis #paris @ Paris, France https://t.co/S42EGBwDQ9","['prayforparis', 'paris']","Paris, Ile-de-France,France","Berkshire , South East England"
2015-11-13 23:58:30,Prayers for France ❤️ #fuckyouterrorists #imsosorry #wishicouldhelp @… https://t.co/ZooZ7fgUgY,"['fuckyouterrorists', 'imsosorry', 'wishicouldhelp']","Paris, Ile-de-France,France",Whittier
2015-11-13 23:58:26,"Our prays are with Paris.
#PrayForParis🇫🇷 @ Paris, France https://t.co/1hAzde7MLa",['PrayForParis'],"Paris, Ile-de-France,France",My Own World!
2015-11-13 23:58:23,"Bars quickly evacuated in a side street close to #bataclan, testimonials of the atmosphere of this… https://t.co/2RSEJBHWxH",['bataclan'],"Paris, Ile-de-France,France",
2015-11-13 23:58:22,#fbf to one of my favorite cities! Sad day. Radical behavior must stop.  #prayforparis #paris @… https://t.co/V7vFlbjGjY,"['fbf', 'prayforparis', 'paris']","Paris, Ile-de-France,France",Emerald City
2015-11-13 23:58:19,"I'm praying for Paris, the city I love. I took this almost three years ago to the day on an early… https://t.co/YpLRVGzGRO",[],"Paris, Ile-de-France,France","Atlanta, Georgia"
2015-11-13 23:58:04,"RT @sherineAAly: Dear world, for once I just want what I want, just this one time.",[],NA,
2015-11-13 23:57:55,See them in real life they trying to bust maneuvers- Rowdy x Rebel… https://t.co/MGho9y3sv4,[],"Paris, Ile-de-France,France",
2015-11-13 23:57:49,"Thinking of #paris @ Paris, France https://t.co/lp3ZTyZBRr",['paris'],"Paris, Ile-de-France,France","Hammersmith, London"
2015-11-13 23:57:46,"I'm so saddened by the news. I've seen PARIS with my bare eyes, and its beauty is...Indescribable!… https://t.co/0jvEtgOdIo",[],"Paris, Ile-de-France,France",
2015-11-13 23:57:43,Attack victim. Terrorist bastards! #MegaModelParis #MegaModelUK #MegaModelMilan #MegaModelNYC… https://t.co/g90fdj37yl,"['MegaModelParis', 'MegaModelUK', 'MegaModelMilan', 'MegaModelNYC']","Paris, Ile-de-France,France",New York  London   Milan   Paris   Montréal
2015-11-13 23:57:32,"My family and I live in the #frenchalps, but our hearts are with #Paris more than ever tonight.… https://t.co/BTMi3nwu56","['frenchalps', 'Paris']","Paris, Ile-de-France,France",Haiti-Brooklyn-Miami-Geneva
2015-11-13 23:57:28,"I pray for all of you , for my friends, for the things we can not imagine. I fear with you, I have… https://t.co/3bhJPtpx8q",[],"Paris, Ile-de-France,France",milan
2015-11-13 23:57:26,"@ChairmanLam Thanks, Victor!!",[],"Paris, Ile-de-France,France",Paris
2015-11-13 23:57:23,"Pray for Paris 🗼🙏 @ Paris, France https://t.co/GxsicoU5Np",[],"Paris, Ile-de-France,France",Comunidad Foral de Navarra
2015-11-13 23:57:21,"I have dreamed in my life, dreams that have stayed with me ever after, and changed my ideas; they… https://t.co/DAvqL6wMDJ",[],"Paris, Ile-de-France,France",SALCEDO.ST
2015-11-13 23:57:20,"Please be safe everyone in Paris ❤️🇫🇷 #PRAYFORPARIS @ Paris, France https://t.co/pqxVWfCQyH",['PRAYFORPARIS'],"Paris, Ile-de-France,France",abbot kinney
2015-11-13 23:57:19,"#Paris, you gave me one of the greatest times off my life so far. Stay strong. #parisjetaime @… https://t.co/661vsf33au","['Paris', 'parisjetaime']","Paris, Ile-de-France,France",ATL
2015-11-13 23:57:08,From my trip to #lavilledeslumières in 2013. Sending virtual hugs to Paris right now! #jesuisparis @… https://t.co/1uoj2e3JCn,"['lavilledeslumi\xc3\xa8res', 'jesuisparis']","Paris, Ile-de-France,France",Chicago
2015-11-13 23:57:08,{ 3 weeks ago in one of my favourites cities in the world... How quickly things can change. We are… https://t.co/Pb8h2JrY5V,[],"Paris, Ile-de-France,France",London. Los Angeles.
2015-11-13 23:57:05,"#Repost @pharrell with repostapp.
・・・
#PRAYFORPARIS @ Blackecat's Home https://t.co/M7zvOS2Nki","['Repost', 'PRAYFORPARIS']","Saint-Denis, Ile-de-France,France",
2015-11-13 23:57:03,"RT @TyrsaMisu: PRAY FOR PARIS. 🇫🇷 @ Paris, France https://t.co/4EVib66ttE",[],NA,Paris
2015-11-13 23:56:59,RT @Martinolli: @GiadaVenchi @Abel_Katenda @panpan_app So many sirens in the streets. And no one out. Paris under attack.,[],NA,✌️Chicago PvPeep & Katycat  
2015-11-13 23:56:16,"RT @TyrsaMisu: PRAY FOR PARIS. 🇫🇷 @ Paris, France https://t.co/4EVib66ttE",[],NA,"Berkeley, CA"
2015-11-13 23:56:16,"More shootings, more dead, more hostages... The president of France called an emergency meeting and… https://t.co/IF9FFgqgqR",[],"Paris, Ile-de-France,France",
2015-11-13 23:56:10,"Peace 
#jesuisparis @ Tour Eiffel https://t.co/DS3NiDXJPz",['jesuisparis'],"Paris, Ile-de-France,France",Brasil
2015-11-13 23:56:10,"RT @cyril_lignac: Why?? #paris #tristesse #pourquoi @ Paris, France https://t.co/fLkieSYA4s","['paris', 'tristesse', 'pourquoi']",NA,
2015-11-13 23:56:09,My heart goes out to Paris tonight. 📷: jessvass @ Arc de Triomphe https://t.co/O24cF6gmbr,[],"Paris, Ile-de-France,France","Atlanta, Georgia"
2015-11-13 23:56:09,"RT @TyrsaMisu: PRAY FOR PARIS. 🇫🇷 @ Paris, France https://t.co/4EVib66ttE",[],NA,"Paris, Ile-de-France"
2015-11-13 23:56:06,"We were there less just week ago and fell in love with the place. #prayforparis @ Sacré-Cœur, Paris https://t.co/jabQasQwPT",['prayforparis'],"Paris, Ile-de-France,France","Phoenix, AZ, USA"
2015-11-13 23:56:02,My thoughts are with you tonight Paris 🇫🇷 #peaceforparis #prayforparis #paris #jesuisparis… https://t.co/qGkFIZijJK,"['peaceforparis', 'prayforparis', 'paris', 'jesuisparis']","Paris, Ile-de-France,France",Oxford / Birmingham / London
2015-11-13 23:56:01,"Thoughts with Paris and all of my Parisian friends ❤️ @ Paris, France https://t.co/a6EN1wr0Ar",[],"Paris, Ile-de-France,France",London
2015-11-13 23:55:57,It's attack in France but it's an attack on humanity. SOMETHING NEEDS TO… https://t.co/mr0ssZU0lr,[],"Paris, Ile-de-France,France","Australia, NSW.. "
2015-11-13 23:55:34,RT @Martinolli: @GiadaVenchi @Abel_Katenda @panpan_app So many sirens in the streets. And no one out. Paris under attack.,[],NA,In Daniels Bed
2015-11-13 23:55:34,"Scary to think I was in Paris less than 4 weeks ago, praying for everyone in France x @ Louvre Pyramid https://t.co/UPzkFIrY1h",[],"Paris, Ile-de-France,France",New Zealand
2015-11-13 23:55:29,"#PrayForParis 🇫🇷🙏🏼 What a year,... @ Paris, France https://t.co/YM3TTcfI9M",['PrayForParis'],"Paris, Ile-de-France,France","Paris, Ile-de-France"
2015-11-13 23:55:28,"completely heartbroken. 💔 #prayforparis #jesuisparis @ Paris, France https://t.co/LGvg76Tvrd","['prayforparis', 'jesuisparis']","Paris, Ile-de-France,France","Palm Beach, Florida"
2015-11-13 23:55:26,"RT @ody_vc: Pray for Paris 
#AirbnbOpen #PrayForParis","['AirbnbOpen', 'PrayForParis']",NA,"Oakland, California"
2015-11-13 23:55:25,Thinking of the City of Light tonight. #jetaimeparis @ Tour Eiffel https://t.co/FhUWBZ8oNe,['jetaimeparis'],"Paris, Ile-de-France,France",New York City
2015-11-13 23:55:20,"PRAY FOR PARIS. 🇫🇷 @ Paris, France https://t.co/4EVib66ttE",[],"Paris, Ile-de-France,France","ÜT: 48.86633,2.345591"
2015-11-13 23:55:14,🇫🇷 #prayersforparis @ Effiel tower https://t.co/cbvjh8wXmS,['prayersforparis'],"Paris, Ile-de-France,France",east coast
2015-11-13 23:55:09,RT @LeoNovel: More explosions. #Paris #Bataclan,"['Paris', 'Bataclan']",NA,"Caracas, Venezuela"
2015-11-13 23:55:04,RT @LeoNovel: More explosions. #Paris #Bataclan,"['Paris', 'Bataclan']",NA,"London, baby!!"
2015-11-13 23:54:50,#FBF To a year ago in Paris while on tour. Very sad to hear all that is going on in the city tonight.… https://t.co/Zw9oYHO4eN,['FBF'],"Paris, Ile-de-France,France",Internationally Touring
2015-11-13 23:54:32,"All my love goes out to Paris. Senseless. Cowardice. Shocking. #parisjetaime @ Paris, France https://t.co/MEFNpQ3MZw",['parisjetaime'],"Paris, Ile-de-France,France","Los Angeles, CA"
2015-11-13 23:54:26,My heart is with Paris tonight. This gorgeous city and its wonderful people are so undeserving of… https://t.co/XL7AZChRIn,[],"Paris, Ile-de-France,France",
2015-11-13 23:54:23,RT @Martinolli: @GiadaVenchi @Abel_Katenda @panpan_app So many sirens in the streets. And no one out. Paris under attack.,[],NA,California
